"Contour Plot"		
""		
"Frequency / Hz"	"Z"	"Theta / deg"
9,250	81.4419	150
9,500	81.1326	150
9,750	81.2553	150
10,000	81.6356	150
10,300	81.3696	150
10,600	80.2337	150
10,900	79.6524	150
11,200	79.8504	150
11,500	79.804	150
11,800	79.1924	150
12,200	77.9816	150
12,500	77.061	150
12,800	75.4201	150
13,200	72.3881	150
13,600	70.6147	150
14,000	69.3854	150
14,500	64.419	150
15,000	58.4858	150
15,500	60.0962	150
16,000	64.1054	150
16,500	65.8009	150
17,000	66.225	150
17,500	67.2397	150
18,000	67.804	150
18,500	67.652	150
19,000	67.7407	150
19,500	68.312	150
23.6	71.2747	160
24.3	71.4074	160
25	71.5363	160
25.8	71.6793	160
26.5	71.8008	160
27.2	71.9191	160
28	72.0507	160
29	72.2158	160
30	72.3934	160
30.7	72.522	160
31.5	72.6681	160
32.5	72.8456	160
33.5	73.0177	160
34.5	73.1871	160
35.5	73.3611	160
36.5	73.5412	160
37.5	73.721	160
38.7	73.9305	160
40	74.1511	160
41.2	74.3553	160
42.5	74.582	160
43.7	74.7896	160
45	75.0082	160
46.2	75.2066	160
47.5	75.4224	160
48.7	75.6223	160
50	75.8359	160
51.5	76.0763	160
53	76.3142	160
54.5	76.552	160
56	76.7863	160
58	77.0911	160
60	77.392	160
61.5	77.6141	160
63	77.8323	160
65	78.1179	160
67	78.3989	160
69	78.6736	160
71	78.9424	160
73	79.2059	160
75	79.4637	160
77.5	79.7779	160
80	80.0835	160
82.5	80.3804	160
85	80.669	160
87.5	80.9493	160
90	81.2214	160
92.5	81.4855	160
95	81.7417	160
97.5	81.9903	160
100	82.2313	160
103	82.5107	160
106	82.7797	160
109	83.0387	160
112	83.2879	160
115	83.5276	160
118	83.758	160
122	84.0515	160
125	84.2617	160
128	84.4633	160
132	84.7199	160
136	84.9635	160
140	85.1941	160
145	85.4649	160
150	85.7183	160
155	85.9557	160
160	86.1781	160
165	86.3869	160
170	86.5828	160
175	86.7668	160
180	86.9402	160
185	87.1042	160
190	87.2599	160
195	87.4079	160
200	87.5489	160
206	87.7099	160
212	87.8628	160
218	88.0085	160
224	88.1475	160
230	88.2804	160
236	88.4073	160
243	88.548	160
250	88.6808	160
258	88.823	160
265	88.9384	160
272	89.0451	160
280	89.1561	160
290	89.2783	160
300	89.3825	160
307	89.4443	160
315	89.5033	160
325	89.5615	160
335	89.6038	160
345	89.6311	160
355	89.6452	160
365	89.6482	160
375	89.6415	160
387	89.6232	160
400	89.5938	160
412	89.5595	160
425	89.5156	160
437	89.4691	160
450	89.4115	160
462	89.3504	160
475	89.2742	160
487	89.1933	160
500	89.0931	160
515	88.9622	160
530	88.8175	160
545	88.6629	160
560	88.5054	160
580	88.3045	160
600	88.1302	160
615	88.0272	160
630	87.9548	160
650	87.904	160
670	87.8978	160
690	87.9222	160
710	87.9568	160
730	87.9803	160
750	87.973	160
775	87.9059	160
800	87.7728	160
825	87.5877	160
850	87.38	160
875	87.1849	160
900	87.0347	160
925	86.9526	160
950	86.9458	160
975	86.9998	160
1,000	87.08	160
1,030	87.1522	160
1,060	87.1417	160
1,090	87.0129	160
1,120	86.7549	160
1,150	86.3866	160
1,180	85.975	160
1,220	85.5145	160
1,250	85.346	160
1,280	85.3467	160
1,320	85.458	160
1,360	85.4373	160
1,400	85.03	160
1,450	83.9046	160
1,500	82.45	160
1,550	81.2357	160
1,600	80.4141	160
1,650	79.528	160
1,700	78.1098	160
1,750	76.2505	160
1,800	74.5438	160
1,850	73.3601	160
1,900	72.4699	160
1,950	71.6233	160
2,000	71.0706	160
2,060	71.2092	160
2,120	72.0061	160
2,180	72.8855	160
2,240	73.7339	160
2,300	74.7575	160
2,360	75.8615	160
2,430	76.926	160
2,500	77.7297	160
2,580	78.451	160
2,650	78.7384	160
2,720	78.5137	160
2,800	77.5808	160
2,900	75.507	160
3,000	73.1483	160
3,070	72.8224	160
3,150	74.2212	160
3,250	76.6425	160
3,350	78.0211	160
3,450	79.0246	160
3,550	80.3992	160
3,650	81.8168	160
3,750	82.7515	160
3,870	83.2238	160
4,000	83.4877	160
4,120	83.8053	160
4,250	83.8962	160
4,370	83.6411	160
4,500	83.345	160
4,620	83.0662	160
4,750	82.7118	160
4,870	82.4285	160
5,000	81.8792	160
5,150	80.9939	160
5,300	80.0228	160
5,450	78.7962	160
5,600	78.3655	160
5,800	79.7228	160
6,000	81.4446	160
6,150	81.7614	160
6,300	81.2829	160
6,500	80.0791	160
6,700	78.6715	160
6,900	77.2971	160
7,100	77.1189	160
7,300	79.2584	160
7,500	81.5814	160
7,750	82.7242	160
8,000	83.2037	160
8,250	82.8363	160
8,500	81.645	160
8,750	80.1901	160
9,000	78.9271	160
9,250	77.8681	160
9,500	76.5855	160
9,750	75.2199	160
10,000	74.5921	160
10,300	74.7757	160
10,600	75.8395	160
10,900	77.0461	160
11,200	76.8146	160
11,500	75.9498	160
11,800	75.2305	160
12,200	73.0284	160
12,500	70.9476	160
12,800	68.5363	160
13,200	63.1144	160
13,600	58.4899	160
14,000	59.607	160
14,500	61.1936	160
15,000	59.4517	160
15,500	61.3203	160
16,000	64.0873	160
16,500	64.9397	160
17,000	66.2024	160
17,500	66.9595	160
18,000	66.164	160
18,500	65.5463	160
19,000	66.3884	160
19,500	67.6474	160
23.6	72.1913	170
24.3	72.2868	170
25	72.3796	170
25.8	72.4825	170
26.5	72.5699	170
27.2	72.6551	170
28	72.7498	170
29	72.8722	170
30	73.015	170
30.7	73.1227	170
31.5	73.2461	170
32.5	73.3963	170
33.5	73.5419	170
34.5	73.6869	170
35.5	73.8426	170
36.5	74.0112	170
37.5	74.1822	170
38.7	74.3816	170
40	74.5922	170
41.2	74.7921	170
42.5	75.0222	170
43.7	75.2358	170
45	75.4608	170
46.2	75.6664	170
47.5	75.8939	170
48.7	76.1081	170
50	76.3383	170
51.5	76.5978	170
53	76.8564	170
54.5	77.1175	170
56	77.376	170
58	77.7126	170
60	78.0459	170
61.5	78.2924	170
63	78.5344	170
65	78.8508	170
67	79.1612	170
69	79.464	170
71	79.7588	170
73	80.0462	170
75	80.3257	170
77.5	80.6636	170
80	80.9893	170
82.5	81.3027	170
85	81.6034	170
87.5	81.892	170
90	82.1681	170
92.5	82.4323	170
95	82.685	170
97.5	82.9264	170
100	83.1565	170
103	83.4177	170
106	83.6638	170
109	83.8952	170
112	84.1121	170
115	84.3154	170
118	84.5053	170
122	84.7389	170
125	84.9004	170
128	85.05	170
132	85.2331	170
136	85.3995	170
140	85.5496	170
145	85.7163	170
150	85.864	170
155	85.9962	170
160	86.1159	170
165	86.2261	170
170	86.3299	170
175	86.4307	170
180	86.5317	170
185	86.6351	170
190	86.7429	170
195	86.8564	170
200	86.9771	170
206	87.132	170
212	87.2971	170
218	87.4711	170
224	87.6517	170
230	87.8363	170
236	88.0218	170
243	88.235	170
250	88.4405	170
258	88.6611	170
265	88.8374	170
272	88.9953	170
280	89.1513	170
290	89.3094	170
300	89.428	170
307	89.488	170
315	89.5337	170
325	89.5639	170
335	89.5705	170
345	89.5599	170
355	89.5394	170
365	89.5163	170
375	89.4964	170
387	89.4831	170
400	89.4848	170
412	89.5008	170
425	89.5287	170
437	89.5564	170
450	89.5792	170
462	89.5848	170
475	89.5665	170
487	89.5224	170
500	89.4428	170
515	89.3139	170
530	89.1532	170
545	88.9731	170
560	88.7899	170
580	88.5679	170
600	88.3972	170
615	88.3133	170
630	88.2703	170
650	88.2608	170
670	88.2839	170
690	88.3169	170
710	88.3414	170
730	88.3486	170
750	88.3394	170
775	88.3187	170
800	88.3085	170
825	88.322	170
850	88.3557	170
875	88.393	170
900	88.4194	170
925	88.4355	170
950	88.4586	170
975	88.5118	170
1,000	88.6083	170
1,030	88.766	170
1,060	88.9164	170
1,090	88.9856	170
1,120	88.9126	170
1,150	88.6886	170
1,180	88.3838	170
1,220	88.0448	170
1,250	87.9809	170
1,280	88.1008	170
1,320	88.3648	170
1,360	88.4645	170
1,400	88.1802	170
1,450	87.2613	170
1,500	85.9877	170
1,550	84.753	170
1,600	83.6897	170
1,650	82.446	170
1,700	80.4821	170
1,750	77.6185	170
1,800	74.6669	170
1,850	73.026	170
1,900	73.0624	170
1,950	73.8892	170
2,000	74.6408	170
2,060	75.2282	170
2,120	75.7111	170
2,180	76.0728	170
2,240	75.9231	170
2,300	74.9989	170
2,360	73.4589	170
2,430	71.2667	170
2,500	68.3987	170
2,580	62.5749	170
2,650	56.8923	170
2,720	55.1576	170
2,800	58.3641	170
2,900	63.9299	170
3,000	68.7856	170
3,070	71.8224	170
3,150	74.9433	170
3,250	77.464	170
3,350	77.8402	170
3,450	77.6622	170
3,550	78.0498	170
3,650	78.6898	170
3,750	79.3174	170
3,870	80.0101	170
4,000	80.068	170
4,120	79.265	170
4,250	78.3964	170
4,370	78.0661	170
4,500	77.27	170
4,620	76.5819	170
4,750	76.4586	170
4,870	76.1673	170
5,000	75.7057	170
5,150	75.9558	170
5,300	76.554	170
5,450	77.0489	170
5,600	77.4241	170
5,800	77.461	170
6,000	76.8953	170
6,150	75.4311	170
6,300	73.1834	170
6,500	71.3443	170
6,700	72.7088	170
6,900	75.3876	170
7,100	77.2999	170
7,300	78.2533	170
7,500	78.5924	170
7,750	78.2227	170
8,000	76.3846	170
8,250	73.7232	170
8,500	72.5379	170
8,750	72.2671	170
9,000	72.0732	170
9,250	71.839	170
9,500	72.5399	170
9,750	74.4628	170
10,000	76.3412	170
10,300	77.2384	170
10,600	75.7279	170
10,900	69.9144	170
11,200	65.3565	170
11,500	68.4444	170
11,800	74.7514	170
12,200	77.9157	170
12,500	77.5023	170
12,800	75.8019	170
13,200	72.9121	170
13,600	71.6065	170
14,000	70.5629	170
14,500	66.2811	170
15,000	60.6651	170
15,500	58.3236	170
16,000	63.2067	170
16,500	66.75	170
17,000	67.6089	170
17,500	67.4377	170
18,000	63.5627	170
18,500	58.8976	170
19,000	59.8288	170
19,500	66.3626	170
23.6	71.7275	180
24.3	71.844	180
25	71.9571	180
25.8	72.0826	180
26.5	72.1892	180
27.2	72.2931	180
28	72.4086	180
29	72.554	180
30	72.7121	180
30.7	72.8272	180
31.5	72.958	180
32.5	73.1171	180
33.5	73.2714	180
34.5	73.4235	180
35.5	73.5807	180
36.5	73.7445	180
37.5	73.9083	180
38.7	74.0993	180
40	74.3006	180
41.2	74.4876	180
42.5	74.6966	180
43.7	74.8885	180
45	75.0905	180
46.2	75.2742	180
47.5	75.4748	180
48.7	75.6613	180
50	75.8609	180
51.5	76.0856	180
53	76.3085	180
54.5	76.5322	180
56	76.7531	180
58	77.0407	180
60	77.3256	180
61.5	77.5363	180
63	77.7434	180
65	78.0152	180
67	78.2832	180
69	78.5456	180
71	78.8027	180
73	79.0553	180
75	79.3028	180
77.5	79.6048	180
80	79.8991	180
82.5	80.1854	180
85	80.4642	180
87.5	80.7353	180
90	80.9988	180
92.5	81.255	180
95	81.5037	180
97.5	81.7453	180
100	81.9797	180
103	82.2518	180
106	82.5141	180
109	82.7668	180
112	83.0101	180
115	83.2445	180
118	83.4699	180
122	83.7572	180
125	83.9631	180
128	84.1608	180
132	84.4126	180
136	84.6516	180
140	84.8781	180
145	85.1441	180
150	85.3931	180
155	85.6262	180
160	85.8448	180
165	86.0498	180
170	86.2421	180
175	86.4226	180
180	86.5925	180
185	86.7532	180
190	86.9056	180
195	87.0505	180
200	87.1886	180
206	87.3463	180
212	87.4963	180
218	87.6396	180
224	87.7771	180
230	87.9091	180
236	88.0363	180
243	88.1789	180
250	88.3155	180
258	88.4647	180
265	88.589	180
272	88.7073	180
280	88.8352	180
290	88.984	180
300	89.1206	180
307	89.2088	180
315	89.3018	180
325	89.4074	180
335	89.5017	180
345	89.585	180
355	89.6578	180
365	89.721	180
375	89.7746	180
387	89.8266	180
400	89.868	180
412	89.8915	180
425	89.8996	180
437	89.8891	180
450	89.8561	180
462	89.8036	180
475	89.7211	180
487	89.6204	180
500	89.485	180
515	89.2993	180
530	89.089	180
545	88.8643	180
560	88.6399	180
580	88.367	180
600	88.1541	180
615	88.0511	180
630	88.0078	180
650	88.034	180
670	88.138	180
690	88.2936	180
710	88.4675	180
730	88.63	180
750	88.7575	180
775	88.8531	180
800	88.8783	180
825	88.8449	180
850	88.7697	180
875	88.6686	180
900	88.5585	180
925	88.4672	180
950	88.4343	180
975	88.495	180
1,000	88.658	180
1,030	88.9462	180
1,060	89.252	180
1,090	89.4857	180
1,120	89.5674	180
1,150	89.4473	180
1,180	89.1348	180
1,220	88.5953	180
1,250	88.3162	180
1,280	88.2842	180
1,320	88.5669	180
1,360	88.9036	180
1,400	88.9138	180
1,450	88.2007	180
1,500	86.763	180
1,550	84.9441	180
1,600	83.122	180
1,650	81.5145	180
1,700	80.1929	180
1,750	79.1104	180
1,800	78.1447	180
1,850	77.399	180
1,900	77.3459	180
1,950	78.2082	180
2,000	79.5116	180
2,060	80.7976	180
2,120	81.5101	180
2,180	81.8505	180
2,240	81.8729	180
2,300	81.4552	180
2,360	80.7544	180
2,430	80.0653	180
2,500	79.6095	180
2,580	79.1429	180
2,650	79.1218	180
2,720	79.6363	180
2,800	80.5532	180
2,900	81.7576	180
3,000	82.7871	180
3,070	83.4666	180
3,150	84.3272	180
3,250	84.9883	180
3,350	84.3546	180
3,450	83.2342	180
3,550	82.7345	180
3,650	82.8291	180
3,750	82.83	180
3,870	82.5237	180
4,000	82.5379	180
4,120	82.3503	180
4,250	81.6909	180
4,370	81.6946	180
4,500	82.1611	180
4,620	82.161	180
4,750	81.5809	180
4,870	80.7059	180
5,000	79.801	180
5,150	79.0437	180
5,300	78.3782	180
5,450	77.6569	180
5,600	76.0643	180
5,800	69.9047	180
6,000	62.3828	180
6,150	63.8467	180
6,300	68.4031	180
6,500	71.7993	180
6,700	73.916	180
6,900	72.7813	180
7,100	69.9393	180
7,300	71.3399	180
7,500	76.3695	180
7,750	81.2316	180
8,000	83.84	180
8,250	85.5983	180
8,500	86.1911	180
8,750	85.6017	180
9,000	83.7553	180
9,250	80.0154	180
9,500	75.0316	180
9,750	72.7893	180
10,000	74.363	180
10,300	77.4471	180
10,600	78.2462	180
10,900	75.0025	180
11,200	72.1807	180
11,500	72.5884	180
11,800	73.4873	180
12,200	71.3172	180
12,500	68.6231	180
12,800	67.9546	180
13,200	71.2087	180
13,600	72.1334	180
14,000	65.2115	180
14,500	53.2712	180
15,000	57.0231	180
15,500	57.8043	180
16,000	60.0984	180
16,500	64.2258	180
17,000	65.5897	180
17,500	64.3154	180
18,000	61.1889	180
18,500	58.7482	180
19,000	60.034	180
19,500	65.7969	180
